Name,Fertility,Photoperiod,Temperature,Rainfall,pH,Light_Hours,Light_Intensity,Rh,Nitrogen,Phosphorus,Potassium,Yield,Category_pH,Soil_Type,Season,N_Ratio,P_Ratio,K_Ratio
Lettuce,Moderate,Long Day Period,17.4806475077949,1228.12678631599,6.44981801249634,13.3909638281209,480.406397485098,56.5415908666158,140.717785259277,47.0577238465403,247.283302455494,23.6004882543591,low_acidic,Sandy Loam,Spring,8.0,15.0,36.0
Arugula,Moderate,Day Neutral,20.6623117078025,744.297143271688,7.530432975514,11.0451457357902,253.270424775275,37.441705813124,158.105878103815,334.461399076435,160.605233822424,6.1398355421164,neutral,Loam,Fall,10.0,10.0,10.0
Endive,High,Day Neutral,19.2123432717982,1233.80145400828,7.12240669749263,13.3004615895185,249.720775397726,48.546413251758,59.3305610950938,136.821632230359,168.226003510827,19.8995511847124,low_acidic,Loam,Spring,22.0,12.0,13.0
Cucumbers,High,Short Day Period,27.9363960584278,1105.99045502199,7.02105123101433,9.03922836039883,551.791834300342,65.3502763847535,47.9363059677246,27.2189919770228,70.5255669800555,28.6922098023816,low_acidic,Sandy Loam,Spring,10.0,10.0,10.0
Tomatoes,High,Short Day Period,23.5690217590707,494.562766308349,6.13969016671041,6.90418189564425,661.839273222757,53.2353237022312,153.044519546066,159.474178040381,306.157499362175,62.7719192761027,low_acidic,Sandy Loam,Spring,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,18.5175047757348,758.474074066953,6.30989302676762,13.061825338565,448.731155556667,91.6695738591619,172.583302323738,120.322105823583,238.972298824704,20.3969069916813,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,20.4576714658698,756.619254204431,6.12324363211284,12.7554725104889,456.951386046338,91.6880295451107,171.280897774152,118.730554700251,241.694396560056,20.3532356740474,low_acidic,Loam,Summer,10.0,10.0,10.0
Cauliflowers,High,Short Day Period,13.8387634516322,940.543009668916,6.42552111762593,6.79058112424957,421.852632984263,56.1851942116262,138.169771039022,92.6424203777727,188.801072455937,23.642620875447,neutral,Loam,Winter,10.0,10.0,10.0
Chilli Peppers,Moderate,Short Day Period,21.5313924054319,1000.14007229109,5.88816111508073,9.29901604552443,684.517048116475,78.9755582323432,360.09333368374,143.066560406135,533.717822007386,24.8236752275883,low_acidic,Loam,Spring,10.0,10.0,10.0
Endive,High,Day Neutral,18.0365497109851,1148.73451015392,6.8546351830287,13.7133660638914,265.518471590773,50.1635745901025,49.1140110873086,117.515872430747,167.636755677159,18.1868483784484,low_alkaline,Loam,Fall,22.0,12.0,13.0
Chilli Peppers,Moderate,Short Day Period,21.1674829143513,942.128514067707,6.35870662109737,9.10568700064538,479.178171894526,73.7801080517997,353.429200664953,143.488662002672,476.803285408055,24.7977371816424,low_acidic,Loam,Spring,10.0,10.0,10.0
Chard,High,Day Neutral,22.8110426166206,706.219170846834,6.41636252336738,13.1530754700262,950.691637621273,43.0633533193734,161.052840528129,240.712438628715,345.704123832318,28.6718727693506,neutral,Loam,Spring,5.0,10.0,10.0
Chilli Peppers,Moderate,Short Day Period,24.7488728540005,899.574723911003,6.47896178484593,8.23228899202823,471.280723582527,77.1043306761851,355.461830948244,145.618310927646,539.245880269666,24.4334833887183,low_acidic,Loam,Fall,10.0,10.0,10.0
Cress,High,Day Neutral,16.565066428435,1517.44717985933,6.74245633699631,11.0083612993244,345.827105942019,43.8296808820496,95.6956082981254,106.195098226166,93.488825133155,1.42146533249663,low_acidic,Loam,Fall,5.0,10.0,5.0
Cress,High,Day Neutral,16.8279415270379,1283.17284593863,6.83755558302531,10.7120446735335,283.303185337663,44.4751034788251,103.396787288893,122.998204006087,113.895906192289,1.52709878558885,low_acidic,Loam,Fall,5.0,10.0,5.0
Eggplants,High,Short Day Period,24.4174911931213,1442.43108803761,6.29690768916559,9.06688873881305,561.508310466719,54.7626003111021,147.296289563141,156.204572644716,221.940485929226,31.653432914386,low_acidic,Sandy Loam,Fall,5.0,10.0,10.0
Arugula,Moderate,Short Day Period,20.5330327238308,564.583870573099,7.41181287290601,10.9706995515861,308.779517002064,36.5968520184949,164.15375788942,344.96304830088,164.84446279422,6.31556807496169,low_alkaline,Loam,Spring,10.0,10.0,10.0
Beet,High,Short Day Period,18.492575309986,694.196837721058,6.42819573363806,6.46469031152393,118.588859654152,99.1716970308107,116.499381480413,169.154807788418,98.7150130182006,56.8514106954044,low_acidic,Sandy Loam,Fall,75.0,37.5,37.5
Cauliflowers,High,Short Day Period,15.0673184841244,779.834058858036,6.69653449008946,6.76937539901933,395.797963807347,54.5043483480137,141.740603391713,62.7829762271067,189.055463968907,23.4220728668057,low_acidic,Loam,Fall,10.0,10.0,10.0
Cucumbers,High,Short Day Period,27.7514460822395,1181.58366236424,6.49498667575608,9.44858354179281,582.650831877482,66.8600199666792,48.4866006478287,32.5016427797614,73.4518693807441,29.3121142125721,low_acidic,Sandy Loam,Spring,10.0,10.0,10.0
Grapes,Moderate,Day Neutral,23.3453062954747,792.149589951317,6.39963939969148,12.9145414605165,641.521112104846,92.6702122296394,146.11871252121,51.8104889495707,140.031723737258,11.6062261375536,neutral,Loam,Fall,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,20.8583278211187,764.291622864621,6.27583336716818,13.4639088304099,519.667342433846,93.3093761752033,175.256093336742,117.386617775804,239.488465827034,20.5947696608104,low_acidic,Loam,Spring,10.0,10.0,10.0
Green Peas,Moderate,Short Day Period,19.2689703228816,1005.45278352274,6.01724117803103,6.72282087381594,327.557386679053,64.9322661066488,137.053923753351,45.3123645631989,127.851722878985,5.0727255970221,neutral,Sandy,Fall,5.0,10.0,10.0
Cucumbers,High,Short Day Period,27.4037788285892,1083.72890043284,7.08364786722793,9.55465584906324,592.967151903278,68.9767872473452,48.1373757323591,26.5464113460986,73.3118635066314,28.8749174206645,neutral,Sandy Loam,Spring,10.0,10.0,10.0
Spinach,High,Short Day Period,16.1132625250134,1037.74115150695,6.54746089003717,12.2441207459973,218.721715322982,49.8926415747122,116.916048597455,69.2668241560792,56.063420811893,15.1470097170556,low_alkaline,Sandy Loam,Spring,10.0,10.0,10.0
Radicchio,Moderate,Short Day Period,27.932282166266,1582.03294382893,6.79805936646995,7.75568300124855,172.987955175877,95.1484421034628,132.1900415613,43.4707110087396,84.8462687129444,3.72421669149208,low_alkaline,Loam,Spring,13.0,13.0,13.0
Radicchio,Moderate,Short Day Period,24.0678070485783,1986.89191925107,6.83554212917314,6.32149240078151,227.839473503627,94.2371547731966,138.430162215171,41.3765525678554,85.1747964842512,3.36382374714618,low_acidic,Loam,Spring,13.0,13.0,13.0
Green Peas,Moderate,Short Day Period,15.657699055773,969.906405330632,5.95621923883726,6.6238956341859,285.232707432678,65.4549883321436,149.443787655703,43.3251370504913,123.88014303453,5.1342820801612,low_acidic,Sandy,Fall,5.0,10.0,10.0
Lettuce,Moderate,Long Day Period,17.1915243944811,1287.17604167413,6.7445153897294,13.4221014551333,425.305894783067,66.2767720094497,143.229182256789,44.3010215367792,227.097667520023,23.5323061174302,low_acidic,Loam,Spring,8.0,15.0,36.0
Kale,High,Short Day Period,18.7447265290021,811.511795080947,5.61721387072305,10.2809013688228,80.4656591709488,93.8777397453225,183.152006489045,57.908867042288,112.660146689455,17.0147716610302,low_acidic,Loam,Winter,10.0,10.0,10.0
Grapes,Moderate,Short Day Period,19.6322802501521,789.054671169012,6.94906674196734,13.3688914518744,624.941482624362,91.7342814045902,134.055668375991,58.483911587591,134.653434758407,12.811984925173,low_acidic,Loam,Summer,10.0,10.0,10.0
Green Peas,Moderate,Short Day Period,15.8259302059422,958.484637680073,6.07217709265501,6.78489576089703,309.470429367278,65.1236565456778,159.399306012222,48.1206364405986,115.104292509539,4.9557621318125,neutral,Sandy,Spring,5.0,10.0,10.0
Watermelon,High,Short Day Period,36.3352021906466,712.048219252982,6.32604553236099,6.80021994100132,285.157811863309,90.1896320564139,90.4130909696089,32.8226903132865,59.8671593812834,48.0388834989568,neutral,Sandy Loam,Summer,10.0,10.0,10.0
Cabbage,High,Short Day Period,17.4336020705482,737.765170373697,7.07516013037836,6.40584034074262,396.872680991799,76.5121060176112,133.826546447952,83.8831545893263,186.208086903265,19.0069065571692,low_acidic,Loam,Fall,10.0,10.0,10.0
Cucumbers,High,Short Day Period,30.9808734369792,1073.54384624725,7.11953002232872,9.06119360461492,387.147627354374,71.1957055626875,47.8232272961342,28.239352180307,75.5488047436514,30.0963247387679,low_acidic,Sandy Loam,Summer,10.0,10.0,10.0
Spinach,High,Short Day Period,17.5525422935429,907.680007324033,6.45107902729658,11.6278033243781,232.569990916184,58.9328765270937,120.60138211598,73.728951450859,60.3738540041814,14.9202409996735,low_acidic,Sandy Loam,Spring,10.0,10.0,10.0
Arugula,Moderate,Day Neutral,19.7068261348537,669.578640611553,7.40870359413562,10.6633933420491,266.342873558505,33.3927333579482,159.269270041294,326.909332592368,159.440510096479,5.97704121500487,low_alkaline,Loam,Spring,10.0,10.0,10.0
Tomatoes,High,Short Day Period,21.8878394539488,508.320846454566,6.28989531960898,6.89732632832171,753.20012513011,53.4604839122592,131.82123409731,167.0709009759,288.516624463487,63.2755457375299,low_acidic,Sandy Loam,Spring,10.0,10.0,10.0
Chard,High,Short Day Period,18.3865293944807,730.78130272837,6.44986672117797,13.1745368589681,921.077798782272,49.0887409181803,178.858077610839,243.738617506832,329.553363684547,25.6539244794437,low_acidic,Sandy Loam,Summer,5.0,10.0,10.0
Cabbage,High,Short Day Period,17.5322440550071,759.219239578506,5.89491393020972,6.80638725629339,363.89321972853,84.3635569053157,141.122573985195,77.6138933462123,195.715467460583,19.2435439604535,neutral,Loam,Fall,10.0,10.0,10.0
Cauliflowers,High,Short Day Period,21.6113888576616,869.292073109151,6.07341805402383,7.33975501731158,356.737968837604,54.8532324567452,144.303879068227,71.115391175971,193.662461087569,23.82339118143,low_acidic,Loam,Winter,10.0,10.0,10.0
Watermelon,High,Short Day Period,34.2797384618845,675.25095319546,6.67488149820764,7.32808269155119,338.889803005671,89.6331986345707,86.1377665430095,48.3290913545865,49.5549716446416,47.1294177220169,low_acidic,Sandy Loam,Summer,10.0,10.0,10.0
Arugula,Moderate,Day Neutral,18.4528332408336,705.817936760701,7.71039644540804,11.126049829719,325.827234830302,35.0641131700131,159.609951620542,336.440476467832,161.405473529999,7.00564816533184,neutral,Loam,Spring,10.0,10.0,10.0
Asparagus,High,Short Day Period,23.2241838144833,950.59537463783,6.30398240017586,9.33779508963696,356.90572090951,46.279584771014,158.1271555494,95.6424408355461,179.651139496961,6.78517405655285,low_acidic,Sandy Loam,Spring,10.0,10.0,10.0
Grapes,Moderate,Day Neutral,27.5767959754455,735.664900076017,6.39890015807914,13.1261748685284,586.012602182438,92.5938860773054,133.863523209878,61.5477224246531,142.034279952677,11.7500516646734,low_acidic,Loam,Fall,10.0,10.0,10.0
Chard,High,Short Day Period,22.0279843616873,722.204294300232,6.54722064290825,12.7699144684427,902.702721733977,46.9609277385373,171.626851662876,227.504295418131,325.496022572388,24.7100570460937,neutral,Sandy Loam,Summer,5.0,10.0,10.0
Endive,High,Day Neutral,19.6383939367493,1374.06777035756,6.95679657189728,12.4537506606563,258.387701439812,54.6831997190499,56.3401364156135,148.045146609723,172.366368693505,19.7789430029644,low_alkaline,Loam,Spring,22.0,12.0,13.0
Asparagus,High,Short Day Period,22.4746927497341,986.075786041148,6.34290498804402,9.19977502501424,366.369146408623,49.570699156757,162.038390282241,102.161446173817,187.232513870419,6.78166174447624,low_acidic,Sandy Loam,Spring,10.0,10.0,10.0
Tomatoes,High,Short Day Period,20.4412684848774,501.286691708352,6.42955260313934,6.8388591548306,505.530749989154,55.4291295682165,129.242661436328,148.722799104358,285.049576958923,65.026506025034,low_acidic,Sandy Loam,Summer,10.0,10.0,10.0
Kale,High,Day Neutral,17.9985765223899,841.305195233372,5.73201872149727,10.3488170966914,81.0850307491461,94.7572286396557,179.612753452425,60.3385352582229,123.911634716242,18.1985228664518,low_acidic,Loam,Spring,10.0,10.0,10.0
Chard,High,Day Neutral,20.9591531733116,684.988491906492,6.39691201522756,13.3496933752034,926.344843919388,47.7323494008059,168.698359284247,258.039785682447,291.685552161694,27.6593110511843,neutral,Sandy Loam,Fall,5.0,10.0,10.0
Eggplants,High,Short Day Period,24.9897127295162,1444.54907221645,6.3570378059614,8.90124252570105,653.419726240359,56.293172694459,144.589671828266,157.763910561344,225.468343573804,31.8181657780304,low_acidic,Sandy Loam,Summer,5.0,10.0,10.0
Cress,High,Short Day Period,16.4376437065344,1337.17211571296,6.48684916749749,11.8607233431844,298.404414179989,44.969988477717,101.484253978521,99.3685359146912,96.0654501692772,1.61452883296255,low_acidic,Loam,Fall,5.0,10.0,5.0
Asparagus,High,Short Day Period,24.0249040750433,898.158471605609,6.33773630330991,8.60126770640457,434.404838593543,49.0833368497593,165.078220877872,100.973159519332,188.004129452983,6.83791987458644,low_acidic,Sandy Loam,Spring,10.0,10.0,10.0
Cucumbers,High,Short Day Period,23.8624246192446,1170.33778282587,6.63651960662578,8.9380959256001,525.548199533586,70.7074103395149,47.8208652245571,26.000952010767,69.3213834013263,30.0718173018143,low_acidic,Sandy Loam,Summer,10.0,10.0,10.0
Arugula,Moderate,Day Neutral,17.6445552267706,617.672388397423,7.75925785010349,11.2719036064856,270.108216790181,36.3450090443978,165.799727654631,333.95408303111,162.750044756796,6.55764440392322,neutral,Loam,Fall,10.0,10.0,10.0
Potatoes,Moderate,Short Day Period,20.3604870049418,523.38143880875,5.79825097217482,7.2820360285583,430.500473043867,73.0148345827102,186.076001795072,94.2614480928633,209.126002260687,29.5067207764447,low_acidic,Loam,Fall,10.0,10.0,10.0
Radicchio,Moderate,Short Day Period,19.3584421338267,2126.1226515818,6.91126260312118,6.2421143391376,223.563019091377,93.690994361329,129.008526832608,39.0377957274679,86.8427399726705,3.85464481346137,low_alkaline,Loam,Spring,13.0,13.0,13.0
Cucumbers,High,Short Day Period,26.0344179358282,1067.01891338439,6.88180980905187,9.28013274379649,476.49895357054,68.1880031346419,48.7970336339374,25.3659840840193,71.0550938356525,28.7157195997837,low_acidic,Sandy Loam,Spring,10.0,10.0,10.0
Potatoes,Moderate,Short Day Period,20.1209968086825,599.166731290287,5.62314621165036,6.92659516756287,414.188494948261,71.4266833401511,211.613589847689,69.2719797111568,157.489442270956,29.6813556586689,low_acidic,Loam,Fall,10.0,10.0,10.0
Watermelon,High,Short Day Period,34.4073366637574,682.83452420035,6.84831979946606,7.35616436354119,317.837828348866,89.790622291273,87.7392385216696,42.2326779805688,72.4390096432459,49.2994116332604,neutral,Sandy Loam,Summer,10.0,10.0,10.0
Beet,High,Short Day Period,21.8910954756842,694.908602320177,6.48084732641346,6.44846716843174,147.767597858463,99.0125046499244,125.538267831073,153.176772461049,95.6359651180597,48.4338875717946,neutral,Sandy Loam,Spring,75.0,37.5,37.5
Tomatoes,High,Short Day Period,23.2286235432863,492.357549829321,5.89462304013528,6.92707336514295,495.652107200465,54.5428271953941,133.033158003508,156.225963447813,289.783813028002,60.5621769008625,low_acidic,Sandy Loam,Summer,10.0,10.0,10.0
Kale,High,Short Day Period,17.4235638790455,867.306483113646,5.59247276913452,10.354773492467,78.0020856406263,94.0589732335054,176.80918668516,62.7758367712037,124.295577408762,17.2754994119501,low_acidic,Loam,Winter,10.0,10.0,10.0
Cabbage,High,Short Day Period,21.3803687287033,666.205243415561,6.72142050660234,6.5580031539642,412.818737437513,76.6758155701344,130.25811728234,76.7407852693879,191.491292553396,19.042391668321,low_acidic,Loam,Spring,10.0,10.0,10.0
Chilli Peppers,Moderate,Short Day Period,25.623806041837,947.78167358011,6.25058202397043,9.95689586619293,595.679370508638,79.5074453281522,355.453005250626,146.237492934107,513.378287161085,24.9261223545086,low_acidic,Loam,Fall,10.0,10.0,10.0
Cabbage,High,Short Day Period,22.0960319269889,746.976858228774,6.29491913881111,7.11492265600126,353.229849109513,76.8235158748921,144.677558936283,72.9072598349342,189.855773030703,19.259550894793,neutral,Loam,Summer,10.0,10.0,10.0
Watermelon,High,Short Day Period,35.3675330003492,644.437832476827,6.49133973250707,6.92286717493469,317.744682107746,90.0956245991489,84.933710442086,34.5849829035995,56.8081913553622,48.27888062501,neutral,Sandy Loam,Summer,10.0,10.0,10.0
Chilli Peppers,Moderate,Short Day Period,26.4066316063655,854.12811998217,5.9635470061769,6.52251987394633,460.430210804612,78.7427917628053,356.652688489623,144.084367174351,514.597852379572,24.6963831469569,low_acidic,Loam,Fall,10.0,10.0,10.0
Cucumbers,High,Short Day Period,27.5398964642725,1126.9946663884,6.64886055840507,9.31760733278256,617.073662826336,71.3881905274122,48.6967383053985,26.4225231591677,72.481826523279,27.4274167170796,low_acidic,Sandy Loam,Summer,10.0,10.0,10.0
Tomatoes,High,Short Day Period,24.2640393767603,482.426608082584,6.56658411667494,6.79068049823891,500.992481488072,56.6958153039832,144.344476394263,157.388164171327,287.140172966451,62.2829997890463,low_acidic,Sandy Loam,Summer,10.0,10.0,10.0
Radicchio,Moderate,Short Day Period,20.3052922031312,1942.51653731222,6.62648396338575,5.68586452432523,198.06583719503,93.0963419240061,131.644085721079,38.4608304720324,85.6141284457935,4.24960116306881,low_acidic,Loam,Spring,13.0,13.0,13.0
Watermelon,High,Short Day Period,37.4500665150469,588.69692177072,6.58200490780978,7.4016744914166,288.169358873095,89.5597814962693,93.1095625505539,45.7635705910679,64.3700172448581,46.5933676150778,low_acidic,Sandy Loam,Spring,10.0,10.0,10.0
Arugula,Moderate,Day Neutral,19.0233815678092,662.705549587312,7.50518449040699,11.1475371867685,288.57967455088,35.5695483187947,160.222744150935,343.371726577648,151.657806486213,6.581402010748,neutral,Loam,Fall,10.0,10.0,10.0
Tomatoes,High,Short Day Period,22.9832217054414,511.914950672114,6.45465358565536,6.59150792724672,454.729596511789,55.5370580609923,137.576802310515,156.232637051128,313.78713175841,62.370225738564,low_acidic,Sandy Loam,Summer,10.0,10.0,10.0
Cress,High,Day Neutral,18.5765360162914,1305.25691322828,6.29986519793972,11.2987557614524,297.615774407091,44.4724747848054,105.601597409158,113.895840390405,93.3786726127759,1.50828826989756,low_acidic,Loam,Spring,5.0,10.0,5.0
Asparagus,High,Short Day Period,22.0495360335256,970.900754711485,6.37839027918052,8.83073115151701,429.017074270078,51.8079701979341,156.007663127842,98.2988561295708,184.24998046566,6.44777980358532,low_acidic,Sandy Loam,Spring,10.0,10.0,10.0
Broccoli,High,Short Day Period,19.1103494858675,900.669304187733,6.43905098163575,7.15934129950336,461.722697466688,55.0060117349502,86.4348474084185,101.676645088618,163.223157810124,23.4890455592086,low_acidic,Loam,Fall,10.0,10.0,10.0
Cauliflowers,High,Short Day Period,12.8027824254176,687.110534667381,6.65216845405719,6.81208068124581,434.879045325102,53.2136358189234,133.41344676597,65.1379254717598,192.282137309967,23.6141504341573,low_acidic,Loam,Fall,10.0,10.0,10.0
Chilli Peppers,Moderate,Short Day Period,24.6857231857174,885.902935231113,5.96297742565016,7.57625187403015,594.413278284458,73.0226525539878,358.121306756744,143.900497551664,466.866068990191,24.8540726981568,low_acidic,Loam,Fall,10.0,10.0,10.0
Lettuce,Moderate,Day Neutral,16.9237473960796,1265.6296646286,6.48689949506726,14.3290099185904,421.11462894923,61.7719513351659,144.104366732001,43.3652379823179,246.055593882786,22.2366237943362,low_acidic,Sandy Loam,Spring,8.0,15.0,36.0
Kale,High,Day Neutral,17.6881719990259,721.750431937953,5.62038756935495,9.02162094752347,79.1572742419887,94.9252701746483,176.307015078136,57.6292814675466,126.103539538818,17.2774816427771,low_acidic,Loam,Summer,10.0,10.0,10.0
Grapes,Moderate,Day Neutral,21.9863989013557,781.228550083102,6.28035183298784,13.0766361015074,586.579936194703,91.6452722632768,134.811873114652,59.2460454276193,136.681859835383,10.8219281961219,neutral,Loam,Summer,10.0,10.0,10.0
Kale,High,Short Day Period,18.2329097495497,814.995976499699,5.57919959623398,9.54579899936308,82.695776874317,96.0218954118136,175.527233795043,65.119582586567,128.878646960995,17.2774388652608,low_acidic,Loam,Spring,10.0,10.0,10.0
Lettuce,Moderate,Day Neutral,18.6448309409258,1380.11268674234,6.40803670751636,14.4096424368527,526.89849636434,59.2748333680248,142.641020749562,43.4998194221824,219.960665345902,23.6597676882663,neutral,Loam,Spring,8.0,15.0,36.0
Green Peas,Moderate,Short Day Period,20.2141827021502,964.68613657076,6.87559879831415,6.99262793650822,350.125989818007,65.8578238693355,151.80656676281,45.0560094619102,113.533105817216,4.98631488270431,neutral,Sandy,Spring,5.0,10.0,10.0
Grapes,Moderate,Day Neutral,23.3870105064074,735.322485115524,6.55611167960921,13.4495390317829,570.637749792871,93.204114710421,143.865020931397,58.372542878427,135.677684221344,13.8210082191713,low_acidic,Loam,Fall,10.0,10.0,10.0
Asparagus,High,Short Day Period,26.3933290186336,1043.2296806396,6.12959782248299,8.91930404794258,355.880526554554,50.4653367947534,141.693983262449,94.0608733304485,174.919070521427,6.52189967164273,low_acidic,Sandy Loam,Spring,10.0,10.0,10.0
Tomatoes,High,Short Day Period,21.0077264379304,567.636039752182,5.99508915613796,7.18055855315988,625.132198432363,57.4813796580024,147.693808299587,160.045701404723,309.835647332814,61.0817598978185,low_acidic,Sandy Loam,Spring,10.0,10.0,10.0
Tomatoes,High,Short Day Period,23.1576639995681,527.02463626818,6.15235661616308,6.65265804437364,509.28676225134,55.0939883974389,142.38513346404,155.552066949516,286.932931562823,62.7865333792363,low_acidic,Sandy Loam,Summer,10.0,10.0,10.0
Grapes,Moderate,Short Day Period,21.5484906065029,767.159763469039,6.61999366495819,13.3712747989142,593.571348701825,91.9938412622103,138.100233537885,60.6835985806926,133.208708588821,12.4427320598464,low_acidic,Loam,Summer,10.0,10.0,10.0
Broccoli,High,Short Day Period,19.3911711110322,796.315866315834,6.39482287504698,7.27452819579524,371.267606440151,56.7838357338474,88.3497288882535,101.486982805526,158.521615579287,23.6351003589919,neutral,Loam,Winter,10.0,10.0,10.0
Spinach,High,Short Day Period,16.5799702665533,911.289563808439,7.06081025493577,13.340525481821,210.206664565207,47.9569019780457,120.569655509359,68.9743351206775,60.3142348304093,15.0047026368339,low_acidic,Sandy Loam,Fall,10.0,10.0,10.0
Endive,High,Short Day Period,19.5420292328007,1216.5611702137,7.37595758868441,13.4142966419721,247.904162781983,52.7119903536967,55.0985423568945,128.819631248501,165.117724854158,18.874020839699,low_acidic,Loam,Spring,22.0,12.0,13.0
Cucumbers,High,Short Day Period,24.5023106086483,1121.91923429286,6.92251943450473,9.28617063346421,498.22476758276,65.3040309477611,48.3250938948718,19.9699070601587,77.8341169001573,28.8022183484498,neutral,Sandy Loam,Summer,10.0,10.0,10.0
Cabbage,High,Short Day Period,20.2825719866765,709.713625360555,6.59532803532241,6.76626822398651,555.629964189618,77.9663951168683,133.222363566861,72.0293037046417,191.46436181723,18.9047784361831,neutral,Loam,Fall,10.0,10.0,10.0
Cress,High,Short Day Period,16.3472547871298,1324.20984276042,6.28242800922071,10.8068966284435,256.443660256754,44.5193722398679,92.2052247864841,87.0551539775378,119.832153340007,1.79160216531345,low_acidic,Loam,Fall,5.0,10.0,5.0
Spinach,High,Day Neutral,17.2743155676517,1068.74027894386,6.7772529733172,10.8474973219883,201.338304975018,56.4397128469941,119.69255169188,64.8278911742099,59.0892149992154,14.8461877823333,neutral,Sandy Loam,Spring,10.0,10.0,10.0
Cucumbers,High,Short Day Period,28.6067874086784,1095.34079235877,6.53658779845868,9.15206490785986,422.83017526008,69.5184038263071,48.4389855114008,35.3397325858247,67.5461385767093,28.6601316831813,neutral,Sandy Loam,Summer,10.0,10.0,10.0
Spinach,High,Day Neutral,14.6854953877109,1003.81661558041,6.81071740695151,11.2168392394214,213.139131826521,71.3246710672486,121.320145333339,72.0911837586775,61.6180294685585,14.1458919393713,low_alkaline,Sandy Loam,Fall,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,15.2987520195618,762.959782981085,6.15248642944796,12.8893608010484,599.586918714205,92.0964591971992,161.705616337446,117.722319984288,236.392251352771,20.8421624744728,low_acidic,Loam,Spring,10.0,10.0,10.0
Tomatoes,High,Short Day Period,26.1916809200076,504.897255416059,5.95872860737362,6.80056105446536,621.536403912969,54.6316769519618,150.855808929265,166.113264635791,326.3409285445,60.4894009450559,low_acidic,Sandy Loam,Fall,10.0,10.0,10.0
Green Peas,Moderate,Short Day Period,13.6003351874019,999.621984267627,6.15023936445433,7.22553005848261,320.20620121552,62.09018605525,147.793082531558,46.0432316602295,137.115080830087,4.98125902096016,low_acidic,Sandy,Fall,5.0,10.0,10.0
Cabbage,High,Short Day Period,22.2871143915748,753.022956141849,6.71248706869977,6.99108535336287,387.749834530148,75.1812838084844,148.798093496116,78.6347232927556,190.973392512429,18.9914448894541,low_acidic,Loam,Spring,10.0,10.0,10.0
Chard,High,Short Day Period,20.4362110561438,729.039181260902,6.57379084111977,13.1578853660991,953.161018109073,45.7806402230366,178.590483325728,234.396067105797,326.610620348967,25.768211955804,low_acidic,Loam,Spring,5.0,10.0,10.0
Strawberry,Moderate,Day Neutral,15.6894646421126,651.713525251017,6.41969055038119,12.8481638235059,454.103882358351,91.7907374311076,175.238849801629,121.913486910182,240.039234305815,19.565750241776,low_acidic,Loam,Summer,10.0,10.0,10.0
Cauliflowers,High,Short Day Period,22.908118370532,953.493319656139,6.48873728100028,7.36411186080589,371.952454995295,53.6365495276281,138.071768292905,91.5182931592844,195.261293178858,23.8434365279541,low_acidic,Loam,Winter,10.0,10.0,10.0
Cabbage,High,Short Day Period,19.486847854882,706.802370243483,6.4837373370543,7.285238136857,352.307886884761,86.4763928358073,141.780779165295,88.3804573207572,194.417756455189,19.3067993303535,neutral,Loam,Fall,10.0,10.0,10.0
Grapes,Moderate,Short Day Period,23.4073276226266,832.403840871778,6.80421770267075,13.2069876161663,573.166023911873,91.5299187328169,139.855311461351,57.5577165712776,137.009437395187,11.7544343233164,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,16.2999294125557,755.058498222007,6.29413769967034,12.9221186044624,509.695040468256,92.1420942924651,168.774585705509,121.498049141372,238.332597936627,20.2312961237892,low_acidic,Loam,Spring,10.0,10.0,10.0
Cress,High,Day Neutral,19.2216550931638,1582.32259033954,6.66042630237896,10.4991191474999,319.499328819569,44.7730866050923,101.687658032836,93.7523649682353,100.824987626795,1.07923975740505,low_acidic,Loam,Spring,5.0,10.0,5.0
Arugula,Moderate,Short Day Period,19.4882953648379,762.55822398033,7.33732325597144,11.1471541991338,288.02597183499,34.4103920406313,156.419304388734,346.846525803571,163.828769118456,5.5759185905803,neutral,Loam,Fall,10.0,10.0,10.0
Arugula,Moderate,Day Neutral,16.4083801752578,748.428418189816,7.52954890675022,10.8833366503881,271.541589111407,34.5560508802586,163.857752633086,338.292810881326,160.386861064466,6.82579912203168,neutral,Loam,Fall,10.0,10.0,10.0
Spinach,High,Day Neutral,18.1947507314373,1037.66964118699,6.71644025952233,12.4123016700265,204.467407766221,53.5713306275028,119.699659405148,69.0830572068827,59.9430577882481,14.2595155560608,neutral,Sandy Loam,Fall,10.0,10.0,10.0
Chard,High,Short Day Period,19.2321105312327,699.983914645672,6.91784823880608,12.6811413095316,959.075731045454,45.2774141270064,193.883562185007,213.385497905123,342.544053301911,23.0987115886841,neutral,Loam,Spring,5.0,10.0,10.0
Watermelon,High,Short Day Period,33.7285914393151,637.918136692577,6.39332357149203,7.4782130276416,310.235584445799,89.8487981695277,89.0168465907159,38.4841693016903,44.2693922607432,48.6577926617529,neutral,Sandy Loam,Summer,10.0,10.0,10.0
